book_id,gutenberg_id,title,pattern
1573,77152,"Im Banne der Furcht : Sitten und Gebräuche der Wapare in Ostafrika",section1
6056,77153,"Reineke Fuchs : der alten Sage nacherzählt",section1
5119,77154,"The girl he loved : or, Where love abides",section1
2335,77155,"Scepticism and animal faith : Introduction to a system of philosophy",section1
43197,77156,"Sven Hankatuuli",section1
47328,77157,"Roman Catholic opposition to Papal Infallibility",section1
41577,77158,"Landesverein Sächsischer Heimatschutz — Mitteilungen Band XV, Heft 11–12 : Monatsschrift für Heimatschutz, Volkskunde und Denkmalpflege",section1
48479,77159,"Muuttolintu : Runoja",section1
42693,77160,"Syksyä : Runoja",section1
48053,77161,"Sophie Kennedy's experience : or, The stepmother",section1
7072,77162,"Altneuland : Roman",section1
615,77163,"A Lent in earnest : or, Sober thoughts for solemn days",section1
6596,77165,"Walks and talks of an American farmer in England (Part 2 of 2) : In the years 1850-51.",section1
41831,77167,"L'Acerba",section1
47112,77168,"Onnellinen aviomies : Kolminäytöksinen huvinäytelmä",section1
42985,77169,"Vuoristokansaa : 1-näytöksinen murhenäytelmä",section1
37289,77170,"The adventures of Harlequin",section1
33119,77171,"A diary of the wreck of His Majesty's ship Challenger, on the western coast of South America, in May, 1835 : with an account of the subsequent encampment of the officers and crew, during a period of seven weeks, on the south coast of Chili",section1
33689,77176,"In mid-air",section1
36910,77177,"Bear and forbear : or, The young skipper of lake Ucayga",section1
32830,77178,"Pa'ossa : Uutelo",section1
38225,77179,"Trois ans d'esclavage chez les Patagons",section1
33787,77182,"Wilhelm Tell : Ein Schauspiel",section1
36625,77183,"Cats and kittens",section1
37574,77184,"Voyage d'une femme au Spitzberg",section1
33030,77185,"Kertomuksia II",section1
1175,77190,"Mieke : een verhaal voor jonge meisjes",section1
6512,77191,"The movie boys under Uncle Sam : or, Taking pictures for the army",section1
48628,77192,"L'aventure",section1
42115,77193,"Ferienreise nach Linz, Salzburg, Kloster Göttweig und Wien",section1
42405,77194,"Grundzüge der Geschichte der Pädagogik",section1
48145,77195,"The secrets of a great cathedral",section1
7167,77196,"The penny magazine of the Society for the Diffusion of Useful Knowledge, issue 34, October 13, 1832",section1
333,77197,"The penny magazine of the Society for the Diffusion of Useful Knowledge, issue 35, October 20, 1832",section1
1461,77199,"Overcoming handicaps",section1
26707,77200,"From a London garden",section1
19826,77201,"L'espionne",section1
20491,77206,"Nainen sen tietää : Kolminäytöksinen näytelmä",section1
25851,77207,"""Quite wild animals""",section1
21344,77208,"Aufzählung und Beschreibung der Acacien-Arten des Nilgebiets",section1
24565,77209,"Larry Barlow's ambition : or, The adventures of a young fireman",section1
50798,77210,"A martyr to bibliography : A notice of the life and works of Joseph-Marie Quérard, bibliographer.",section1
54000,77211,"Kuollut Brügge : Romaani",section1
17903,77212,"Physical anthropology of the Lenape or Delawares, and of the eastern Indians in general",section1
50426,77217,"Social life among the Assyrians and Babylonians",section1
49277,77219,"Kitty's Christmas tree : or, the net of the flatterer",section1
49693,77221,"Two girls and a mystery : or, The old house in the glen",section1
18861,77223,"The literature of witchcraft",section1
18579,77224,"A noble sacrifice",section1
49039,77226,"Briefe über Göthe's Faust.",section1
50630,77228,"Traité de la concupiscence",section1
21220,77230,"Family names from the Irish, Anglo-Saxon, Anglo-Norman and Scotch : Considered in relation to their etymology, with brief remarks on the history and languages of the peoples to whom we are indebted for their origin",section1
25370,77231,"The trail of the Golden Horn",section1
24809,77236,"Anomalies of the English law",section1
21587,77237,"The Electress Sophia and the Hanoverian succession",section1
25643,77238,"The Nobel Prize winners in literature",section1
20284,77239,"Voyage d'une femme autour du monde",section1
10265,77240,"The romance of the Oxford colleges",section1
52512,77243,"Dorcas Dene, detective : Her adventures",section1
51564,77244,"Essays in criticism : First and second series complete",section1
23391,77252,"Onnen veräjä : Kolminäytöksinen huvinäytelmä",section1
27425,77253,"Futility : a novel on Russian themes",section1
27136,77254,Everest,section1
23861,77255,"Lord Lister No. 0035: De man, die veertig draken doodde",section1
28870,77262,"Sea, spray and spindrift : Naval yarns",section1
21906,77263,"The history of a pot of varnish",section1
22849,77264,"Kuollut maailmalta (Pauline)",section1
28117,77265,"A surgeon in khaki",section1
53522,77272,"La Carmélite",section1
53052,77275,"En flânant de Messine à Cadix",section1
10425,77278,"The motives of men",section1
52956,77281,"How to speak with the dead",section1
53613,77286,"The bridge of light",section1
52012,77288,"The last days of the French monarchy",section1
22568,77290,"S'ensuyt le Nouveau monde & navigations : faictes par Emeric de Vespuce Florentin",section1
28211,77291,"Manuel historique de politique étrangère, tome Ier [de 4] : les origines",section1
28782,77296,"A lady's ride across Spanish Honduras",section1
22190,77297,"Annals of the great strikes in the United States : A reliable history and graphic description of the causes and thrilling events of the labor strikes and riots of 1877",section1
27926,77298,"Las mejores tradiciones peruanas",section1
23501,77299,"Eire, and other poems",section1
44208,77300,"Sultane française au Maroc : précédé d'une lettre à M. S. Pichon",section1
40970,77301,"Ossianic controversy : A lecture delivered to the Greenock Highland Society",section1
3687,77302,"Tommy's Thanksgiving dinner : a play for small actors",section1
8205,77303,"A tour through North America : Together with a comprehensive view of the Canadas and the United States, as adapted for agricultural emigration",section1
7456,77304,"Gleanings in Europe : France, vol. 1 of 2",section1
4624,77305,"Gleanings in Europe : France, vol. 2 of 2",section1
40608,77306,"Savolaisia sutkauksia ja letkauksia",section1
44761,77307,"A honszerző : regény",section1
39468,77308,"Under the Southern Cross : A tale of the New World",section1
46355,77309,"Francis and Riversdale Grenfell : A memoir",section1
29640,77310,"The mediaeval stage, volume 2 (of 2)",section1
36518,77311,"Six lectures on painting : delivered to the students of the Royal Academy of Arts in London, January, 1904",section1
35670,77316,Memorium,section1
30299,77317,Justice,section1
34371,77318,"Reincarnation : A study of forgotten truth",section1
31142,77319,"The Sunlight book of knitting and crocheting",section1
35175,77320,"Fatal fingers : A mystery",section1
31022,77321,"Vive la France!",section1
31396,77326,"Insomnia : its causes and cure",section1
34607,77327,"The work of the War Refugees Committee : An address given by Lady Lugard to the Royal Society of Arts, March 24th, 1915",section1
30084,77328,"The best short stories of 1925, and the yearbook of the American short story",section1
35466,77329,"Le vrai bonheur : ou, Les amants de Stresa",section1
39884,77330,"La rive d'Asie",section1
45259,77331,"The way of all earth",section1
9149,77332,"Green Thursday : stories",section1
3153,77334,"El proceso",section1
8875,77335,"Poems, Scots and English",section1
46108,77336,"Hecuba and other plays",section1
39224,77337,"Leben und Taten des scharfsinnigen Edlen Don Quijote von la Mancha, Erster Band",section1
44970,77338,"The English works of Thomas Hobbes of Malmesbury, Volume 06 (of 11)",section1
40816,77339,"Rajan lapset : Kertomus",section1
37259,77342,"The enchanted kingdom",section1
33193,77343,"Mountain killers",section1
33663,77344,"On advance of time",section1
36975,77345,"The rebellion of Constable Kitt",section1
7100,77350,"Quand l'esprit souffle",section1
543,77351,"Ten years in a Portsmouth slum",section1
42713,77352,"La neboda : Comedia en tres actes en prosa",section1
47989,77353,"Historia de la instrucción pública en Puerto Rico hasta el año de 1898",section1
48748,77354,"Household words, no. 330, July 19, 1856 : A weekly journal",section1
41765,77355,"Kotiliedeltä",section1
922,77356,"A lady's cruise in a French man-of-war",section1
6532,77357,Testing,section1
2056,77358,"L'heure sexuelle : roman",section1
4935,77359,"Letters of John Huss, written during his exile and imprisonment : With Martin Luther's preface; and containing a general view of the works of Huss",section1
1644,77360,"American medicinal barks",section1
6030,77361,"Adrift on the Amazon",section1
47016,77362,"Notre costume",section1
43260,77364,"Les conversations d'Émilie",section1
47307,77365,"Bound to get there : or, A boy who could not be downed",section1
5187,77366,"Among the Isles of Shoals",section1
6327,77368,Skum,section1
703,77369,"Wise-crack dictionary : More than 1,000 phrases and words in every day use collected from 10,000 communications received during a newspaper prize contest and other sources, a new addition to the American dictionary",section1
31688,77372,"Brake up : or, the young peacemakers",section1
38709,77373,"Fire brands",section1
37947,77374,"The brave little maid of Goldau",section1
32639,77375,"Mission from Cape Coast Castle to Ashantee : with a statistical account of that kingdom, and geographical notices of other parts of the interior of Africa",section1
38034,77380,"Granada in Flammen : Roman",section1
32356,77381,"Lauluja rakkaudesta",section1
31974,77386,"Il Pentamerone del cavalier Giovan Battista Basile overo, Lo cunto de li cunte v. 2/2 : Trattenemiento de li peccerille",section1
38611,77387,"Iloinen yllätys : Novelleja",section1
33307,77388,"De l'utilité de la flagellation dans la médecine et dans les plaisirs du mariage, et des fonctions des lombes et des reins : ouvrage singulier",section1
37757,77389,"A la recherche de Bella",section1
43172,77390,"A child shall lead them : The house that Jack built; and Another Moses",section1
47588,77391,"The story of Puff",section1
2213,77393,"The six books of Proclus, the Platonic successor, on the theology of Plato (vol. 1 of 2) : translated from the Greek, to which a seventh book is added, in order to supply the deficiency of another book on this subject, which was written by Proclus, but since lost, also, a translation from the Greek of Proclus' Elements of theology, to which are added a translation of the treatise of Proclus, On providence and fate, a translation of extracts from his treatise, entitled, Ten doubts concerning providence, and a translation of extracts from his treatise on the subsistence of evil; as preserved in the Bibliotheca Gr. of Fabricus",section1
1730,77394,"The Druriad : or, Strictures on the principal performers of Drury-Lane Theatre : a satirical poem : with notes critical and explanatory",section1
5750,77395,"Virginie de Leyva : ou intérieur d'un couvent de femmes en Italie au commencement du dix-septième siècle",section1
46731,77396,"Hints on news reporting",section1
43833,77397,"How to make sweet potato flour, starch, sugar, bread and mock cocoanut",section1
47875,77398,"Crimes of the house of Austria against mankind : Proved by extracts from the histories of Coxe, Schiller, Robertson, Grattan, and Sismondi, with Mrs. M.L. Putnam's history of the constitution of Hungary, and its relations with Austria, published in May, 1850",section1
42210,77399,"Isä ja tytär : Näytelmä 4:ssä näytöksessä",section1
27029,77402,"Precious balms",section1
